usd_cleaning_fee,f_property_type,f_room_type,f_room_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,p_host_response_rate,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_reviews_per_month,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,price,id,neighbourhood_cleansed,cancellation_policy,room_type,property_type
NA,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,85,100,5,1,100,9,4,0.63,15,2,2,426,0.63,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,85,10247059,Hackney,strict,Entire home/apt,Apartment
30,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,120,100,6,2,95,13,1,0.91,0,2,3,429,0.91,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,120,9463530,Hackney,moderate,Entire home/apt,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,59,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,59,9586338,Hackney,flexible,Private room,Apartment
NA,Apartment,Private room,Private,flexible,Couch,Hackney,29,NA,1,1,100,2,1,0.18,0,3,1,338,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,11822893,Hackney,flexible,Private room,Apartment
10,Apartment,Private room,Private,moderate,Real Bed,Hackney,70,100,2,1,100,2,1,0.49,0,1,1,121,0.49,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,70,6436056,Hackney,moderate,Private room,Apartment
NA,House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,60,NA,5,1,100,2,1,0.28,0,1,4,214,0.28,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,60,10905478,Hackney,flexible,Entire home/apt,House
30,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,65,NA,2,1,97,13,1,0.4,0,2,1,977,0.4,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,65,3028657,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,40,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,40,12350426,Hackney,flexible,Private room,Apartment
50,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,98,NA,4,1.5,98,22,2,1.2,0,1,2,551,1.2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,98,6711323,Hackney,strict,Entire home/apt,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,55,100,2,1,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,55,13527122,Hackney,flexible,Private room,House
NA,House,Private room,Private,moderate,Real Bed,Hackney,30,100,1,2,NA,0,1,NA,0,2,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,14837888,Hackney,moderate,Private room,House
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,90,NA,3,1,87,3,2,0.15,30,2,2,601,0.15,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,90,6907592,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,30,0,1,1,NA,0,1,NA,0,7,1,NA,NA,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30,9463991,Hackney,moderate,Private room,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,30,NA,2,1,NA,0,1,NA,7,2,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30,9726140,Hackney,flexible,Private room,House
11,Apartment,Private room,Private,flexible,Real Bed,Hackney,70,NA,2,1,NA,0,1,NA,20,1,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,70,12601178,Hackney,flexible,Private room,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,90,100,3,1,100,1,1,0.15,0,2,1,199,0.15,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,90,14182699,Hackney,flexible,Entire home/apt,Apartment
45,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,188,50,6,1,NA,0,1,NA,0,4,3,NA,NA,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,188,15765544,Hackney,strict,Entire home/apt,Apartment
20,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,100,2,1,100,1,1,0.14,0,1,1,216,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,100,4614474,Hackney,flexible,Entire home/apt,Apartment
40,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,NA,2,1,100,1,1,0.07,0,4,1,419,0.07,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,100,5247371,Hackney,flexible,Entire home/apt,Apartment
10,House,Private room,Private,flexible,Real Bed,Hackney,70,NA,2,1,NA,0,1,NA,0,1,1,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,70,5925198,Hackney,flexible,Private room,House
NA,House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,150,NA,4,1,NA,0,1,NA,0,3,3,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,150,17184566,Hackney,flexible,Entire home/apt,House
30,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,125,100,2,1,100,2,1,0.15,0,2,1,405,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,125,2373426,Hackney,strict,Entire home/apt,Apartment
9,House,Private room,Private,moderate,Real Bed,Hackney,35,100,2,2,96,68,1,1.91,15,2,1,1069,1.91,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,35,2648482,Hackney,moderate,Private room,House
NA,House,Private room,Private,strict,Real Bed,Hackney,60,100,2,1,95,100,1,3.01,10,3,1,997,3.01,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,60,3041696,Hackney,strict,Private room,House
85,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,195,100,7,3.5,NA,0,4,NA,20,3,3,NA,NA,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,195,16628814,Hackney,strict,Entire home/apt,House
20,Apartment,Private room,Private,strict,Real Bed,Hackney,35,100,2,1,100,2,1,0.38,5,1,1,155,0.38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,5369264,Hackney,strict,Private room,Apartment
45,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,50,100,2,1,100,2,2,0.4,15,2,1,149,0.4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,50,14034553,Hackney,strict,Entire home/apt,Apartment
50,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,93,100,4,1,97,18,1,1.16,0,3,2,465,1.16,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,93,9324464,Hackney,strict,Entire home/apt,House
20,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,100,4,2,100,1,1,1,0,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,100,17197666,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,52,NA,2,1,NA,0,1,NA,0,2,1,NA,NA,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,52,5401221,Hackney,moderate,Private room,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,50,100,2,1.5,NA,0,1,NA,10,1,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,50,9988742,Hackney,flexible,Private room,House
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,71,100,3,1,40,1,1,1,0,2,1,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,71,16393882,Hackney,flexible,Entire home/apt,Apartment
20,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,129,100,4,1,100,5,1,0.71,0,4,2,211,0.71,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,129,13963725,Hackney,strict,Entire home/apt,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,45,NA,2,2,NA,0,1,NA,0,1,1,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,9062349,Hackney,flexible,Private room,House
40,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,77,100,2,1,97,6,1,1.98,0,2,1,90,1.98,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,77,14436306,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,36,NA,1,1,NA,0,1,NA,20,1,1,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,8630557,Hackney,moderate,Private room,Apartment
85,House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,100,4,1,100,1,1,1,0,1,2,13,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,100,16935712,Hackney,flexible,Entire home/apt,House
30,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,100,90,2,1,100,4,2,0.83,30,3,1,144,0.83,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,100,14960610,Hackney,strict,Entire home/apt,Apartment
30,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,99,100,4,2,100,9,2,0.23,0,2,2,1183,0.23,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,99,1862535,Hackney,flexible,Entire home/apt,Apartment
40,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,115,NA,3,1,100,5,2,0.24,20,1,1,637,0.24,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,115,1984492,Hackney,strict,Entire home/apt,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,90,NA,4,1,NA,0,1,NA,0,1,2,NA,NA,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,90,7629907,Hackney,flexible,Entire home/apt,Apartment
20,Apartment,Private room,Private,flexible,Couch,Hackney,23,NA,1,1,NA,0,1,NA,0,3,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23,14039020,Hackney,flexible,Private room,Apartment
30,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,100,0,5,1,85,12,2,1.57,10,2,2,229,1.57,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,100,13387798,Hackney,strict,Entire home/apt,Apartment
NA,House,Private room,Private,flexible,Real Bed,Hackney,18,NA,1,1.5,NA,0,1,NA,0,3,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,4615388,Hackney,flexible,Private room,House
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,65,100,2,1,NA,0,1,NA,0,2,1,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,65,16542942,Hackney,flexible,Private room,Apartment
50,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,170,100,4,2,98,8,4,0.5,35,2,2,477,0.5,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,170,9073681,Hackney,strict,Entire home/apt,Apartment
95,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,193,98,4,2,NA,0,1,NA,0,3,2,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,193,12217631,Hackney,strict,Entire home/apt,Apartment
30,House,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,85,NA,5,1,100,1,1,0.15,0,3,3,195,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,85,7761189,Hackney,moderate,Entire home/apt,House
40,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,135,NA,4,1,NA,0,4,NA,25,6,2,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,135,421182,Hackney,strict,Entire home/apt,Apartment
40,House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,85,100,4,1.5,95,4,1,0.39,0,3,3,303,0.39,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,85,10382683,Hackney,flexible,Entire home/apt,House
30,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,185,100,4,2,100,5,1,0.15,0,3,2,977,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,185,3041178,Hackney,strict,Entire home/apt,Apartment
10,Apartment,Private room,Private,moderate,Real Bed,Hackney,37,100,2,2,96,40,1,0.74,20,1,1,1615,0.74,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,669749,Hackney,moderate,Private room,Apartment
65,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,98,99,6,1,70,2,4,0.82,20,2,3,72,0.82,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,98,15608462,Hackney,moderate,Entire home/apt,Apartment
15,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,90,90,4,1,90,8,1,1.71,0,1,2,139,1.71,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,90,14194388,Hackney,moderate,Entire home/apt,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,150,90,4,1,NA,0,1,NA,0,3,2,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,150,15756818,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,150,100,4,1,100,5,1,0.14,0,5,2,1050,0.14,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,150,1970255,Hackney,moderate,Entire home/apt,Apartment
NA,House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,200,100,7,2,NA,0,1,NA,0,7,4,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,200,16543413,Hackney,flexible,Entire home/apt,House
80,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,110,100,6,1,90,35,4,2.61,15,3,3,401,2.61,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,110,10627001,Hackney,moderate,Entire home/apt,Apartment
60,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,140,NA,4,2,100,1,2,0.16,50,2,2,181,0.16,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,140,10776243,Hackney,strict,Entire home/apt,House
50,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,120,100,2,1,98,35,1,1.46,0,3,1,720,1.46,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,120,5402320,Hackney,flexible,Entire home/apt,Apartment
40,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,79,100,6,1,95,12,2,2.45,10,3,2,146,2.45,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,79,15232755,Hackney,moderate,Entire home/apt,Apartment
20,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,105,100,6,1,96,54,4,3.09,10,2,3,523,3.09,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,105,4868233,Hackney,moderate,Entire home/apt,Apartment
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,45,NA,1,1,NA,0,1,NA,0,2,1,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,45,13439628,Hackney,flexible,Private room,Apartment
40,Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,130,100,4,1,NA,0,2,NA,20,7,1,NA,NA,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,130,12462068,Hackney,moderate,Entire home/apt,Apartment
NA,Apartment,Private room,Private,moderate,Real Bed,Hackney,30,NA,2,1,NA,0,1,NA,0,7,1,NA,NA,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,30,5402589,Hackney,moderate,Private room,Apartment
NA,House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,200,100,7,2.5,NA,0,1,NA,0,3,4,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,200,16674928,Hackney,strict,Entire home/apt,House
NA,House,Private room,Private,strict,Real Bed,Hackney,46,100,2,2,100,7,1,0.95,0,1,1,219,0.95,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,46,13791346,Hackney,strict,Private room,House
NA,Apartment,Private room,Private,flexible,Real Bed,Hackney,65,100,2,1,100,2,1,0.62,0,2,1,96,0.62,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65,15350017,Hackney,flexible,Private room,Apartment
30,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,100,NA,4,1,98,16,1,2.02,0,1,2,237,2.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,9728185,Hackney,flexible,Entire home/apt,Apartment
NA,Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,150,83,4,2,100,1,1,0.49,0,2,2,60,0.49,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150,15427629,Hackney,flexible,Entire home/apt,Apartment
60,Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,209,100,5,1,98,89,2,1.41,0,3,4,1897,1.41,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,209,291104,Hackney,strict,Entire home/apt,Apartment
